_time,eventcount,firstpage,theugid,thedevice,isloggedin_r,time_hhmmss_r,login_or_create
2016-02-25T14:36:13.131-0500,5,wish,77ae1fdc153196c6c7a1149,MOBILE,"user by-session,user by-session,user by-session,user by-session,user by-session","14:36:13,14:36:13,14:36:14,14:36:41,14:36:43","N,N,N,L,L"
2016-02-25T14:34:49.912-0500,3,wish,2a6ea72c153196fe27523d,DESKTOP,"user by-session,user by-session,user by-session","14:34:49,14:34:50,14:34:51","N,N,N"
2016-02-25T14:31:51.624-0500,9,wish,2a6ea72c153196fe275556,MOBILE,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session","14:31:51,14:31:51,14:31:52,14:32:39,14:32:39,14:33:18,14:33:19,14:33:21,14:34:04","N,N,N,L,N,L,L,N,L"
2016-02-25T14:26:10.437-0500,3,wish,218b63e714df6b631613349,TABLET,"user by-session,user by-session,user by-session","14:26:10,14:26:10,14:26:12","N,N,N"
2016-02-25T14:24:54.723-0500,3,wish,2a6ea72c153196fe2757794,DESKTOP,"user by-session,user by-session,user by-session","14:24:54,14:24:54,14:24:55","N,N,N"
2016-02-25T14:21:40.207-0500,3,wish,77ae1fdc153196c6c7a7d7,DESKTOP,"user by-session,user by-session,user by-session","14:21:40,14:21:40,14:21:41","N,N,N"
2016-02-25T14:18:35.657-0500,4,wish,7de9aef4151cb17a2cc7c72,DESKTOP,"user by-session,user by-session,user by-session,user by-session","14:18:35,14:18:35,14:18:36,14:18:53","N,N,N,L"
2016-02-25T14:18:28.378-0500,5,wish,56d42d3e152f04158515668,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user","14:18:28,14:18:28,14:18:28,14:18:42,14:18:54","N,N,N,L,N"
2016-02-25T14:18:15.798-0500,3,wish,2a6ea72c153196fe2758e9,DESKTOP,"user by-session,user by-session,user by-session","14:18:15,14:18:15,14:18:16","N,N,N"
2016-02-25T14:14:09.518-0500,3,wish,77ae1fdc1531819a4bee90,DESKTOP,"user by-session,user by-session,user by-session","14:14:09,14:14:09,14:14:09","N,N,N"
2016-02-25T14:11:36.727-0500,5,wish,77ae1fdc1531819a4be52e3,TABLET,"user by-session,user by-session,user by-session,user by-session,user by-session","14:11:36,14:11:49,14:11:50,14:12:14,14:12:14","N,N,N,C,N"
2016-02-25T14:11:34.703-0500,1,wish,77ae1fdc1531819a4be52e3,TABLET,user by-session,14:11:34,N
2016-02-25T14:09:40.894-0500,3,wish,77ae1fdc153196c6c7a13dd,DESKTOP,"user by-session,user by-session,user by-session","14:09:40,14:09:41,14:09:42","N,N,N"
2016-02-25T14:00:05.984-0500,3,wish,77ae1fdc153196c6c7a177f,MOBILE,"user by-session,user by-session,user by-session","14:00:05,14:00:06,14:00:06","N,N,N"
2016-02-25T13:58:34.222-0500,4,wish,2a6ea72c153196fe2754f1f,DESKTOP,"user by-session,user by-session,user by-session,user by-session","13:58:34,13:58:34,13:58:34,13:59:06","N,N,N,C"
2016-02-25T13:55:45.249-0500,3,wish,4627d443150ebf3fd3711d9,DESKTOP,"user by-session,user by-session,user by-session","13:55:45,13:55:45,13:55:45","N,N,N"
2016-02-25T13:47:14.487-0500,9,wish,b966e1e152b7e2f41a5c13,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user,user,user","13:47:14,13:47:14,13:47:15,13:47:20,13:47:23,13:47:24,13:47:36,13:47:36,13:47:37","N,N,N,L,N,L,N,N,N"
2016-02-25T13:39:10.561-0500,5,wish,2a6ea72c153196fe27535f5,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session","13:39:10,13:39:10,13:39:11,13:39:21,13:39:22","N,N,N,N,N"
2016-02-25T13:35:00.006-0500,3,wish,2a6ea72c153196fe2753d17,MOBILE,"user by-session,user by-session,user by-session","13:35:00,13:35:00,13:35:00","N,N,N"
2016-02-25T13:34:34.056-0500,3,wish,2a6ea72c153196fe275368d,DESKTOP,"user by-session,user by-session,user by-session","13:34:34,13:34:34,13:34:34","N,N,N"
2016-02-25T13:30:59.498-0500,3,wish,2a6ea72c153196fe27537a0,DESKTOP,"user by-session,user by-session,user by-session","13:30:59,13:30:59,13:31:00","N,N,N"
2016-02-25T13:27:54.666-0500,5,wish,77ae1fdc153196c6c7a37e4,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user","13:27:54,13:27:54,13:27:55,13:28:25,13:28:45","N,N,N,C,N"
2016-02-25T13:27:52.652-0500,3,wish,2a6ea72c153196fe27539e4,MOBILE,"user by-session,user by-session,user by-session","13:27:52,13:27:52,13:27:52","N,N,N"
2016-02-25T13:27:31.769-0500,10,wish,2a6ea72c153196fe2753e23,TABLET,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user,user,user,user","13:27:31,13:27:32,13:27:33,13:27:51,13:27:55,13:28:25,13:28:50,13:29:26,13:29:29,13:29:30","N,N,N,L,N,C,N,N,N,N"
2016-02-25T13:27:27.186-0500,6,wish,2a6ea72c153196fe2753cf4,MOBILE,"user by-session,user by-session,user by-session,user by-session,user,user","13:27:27,13:27:27,13:27:28,13:28:34,13:29:39,13:29:50","N,N,N,C,N,N"
2016-02-25T13:25:22.915-0500,3,wish,2a6ea72c153196fe2753dd5,TABLET,"user by-session,user by-session,user by-session","13:25:22,13:25:23,13:25:23","N,N,N"
2016-02-25T13:19:57.720-0500,5,wish,2a6ea72c153196fe27549d1,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user","13:19:57,13:19:57,13:19:58,13:22:05,13:22:23","N,N,N,C,N"
2016-02-25T13:19:52.572-0500,3,wish,6f924b601527a1b157760fc,TABLET,"user by-session,user by-session,user by-session","13:19:52,13:19:52,13:19:53","N,N,N"
2016-02-25T13:17:00.862-0500,6,wish,2a6ea72c153196fe27546dd,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session","13:17:00,13:17:00,13:17:01,13:17:41,13:17:43,13:18:38","N,N,N,L,N,C"
2016-02-25T13:15:39.574-0500,6,wish,1924e802152a6cdb4fd7b8d,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user,user","13:15:39,13:15:39,13:15:42,13:15:49,13:20:19,13:20:19","N,N,N,L,N,N"
2016-02-25T13:14:34.077-0500,4,wish,5ecf5e011518d6a846a6490,DESKTOP,"user by-session,user by-session,user by-session,user by-session","13:14:34,13:14:34,13:14:35,13:16:21","N,N,N,C"
2016-02-25T13:14:24.740-0500,3,wish,77ae1fdc153196c6c7a47ec,DESKTOP,"user by-session,user by-session,user by-session","13:14:24,13:14:24,13:14:25","N,N,N"
2016-02-25T13:14:24.662-0500,3,wish,77ae1fdc153196c6c7a4c2c,MOBILE,"user by-session,user by-session,user by-session","13:14:24,13:14:25,13:14:27","N,N,N"
2016-02-25T13:12:41.432-0500,3,wish,2a6ea72c153196fe2754a45,TABLET,"user by-session,user by-session,user by-session","13:12:41,13:12:41,13:12:42","N,N,N"
2016-02-25T13:12:05.511-0500,3,wish,77ae1fdc153196c6c7a4b24,DESKTOP,"user by-session,user by-session,user by-session","13:12:05,13:12:05,13:12:06","N,N,N"
2016-02-25T13:11:50.581-0500,3,wish,69e08321152e498313d19af,DESKTOP,"user by-session,user by-session,user by-session","13:11:50,13:11:50,13:11:51","N,N,N"
2016-02-25T13:09:37.779-0500,3,wish,66c9bf501517d95c4656bea,DESKTOP,"user by-session,user by-session,user by-session","13:09:37,13:09:37,13:09:38","N,N,N"
2016-02-25T13:07:48.173-0500,4,wish,77ae1fdc153196c6c7a70e4,DESKTOP,"user by-session,user by-session,user by-session,user by-session","13:07:48,13:07:48,13:07:49,13:08:03","N,N,N,C"
2016-02-25T13:04:29.538-0500,7,wish,77ae1fdc153196c6c7a5798,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user","13:04:29,13:04:29,13:04:30,13:04:40,13:04:41,13:04:47,13:06:15","N,N,N,C,N,C,N"
2016-02-25T13:02:58.954-0500,3,wish,77ae1fdc153196c6c7a5919,DESKTOP,"user by-session,user by-session,user by-session","13:02:58,13:02:59,13:02:59","N,N,N"
2016-02-25T13:02:50.630-0500,3,wish,2a6ea72c153196fe2755b56,DESKTOP,"user by-session,user by-session,user by-session","13:02:50,13:02:50,13:02:52","N,N,N"
2016-02-25T13:01:57.646-0500,3,wish,77ae1fdc1531819a4be60eb,MOBILE,"user by-session,user by-session,user by-session","13:01:57,13:01:57,13:01:58","N,N,N"
2016-02-25T12:55:42.828-0500,3,wish,77ae1fdc153196c6c7a5f07,MOBILE,"user by-session,user by-session,user by-session","12:55:42,12:55:43,12:55:53","N,N,N"
2016-02-25T12:52:10.166-0500,9,wish,2489d59414d2dd503f0742,MOBILE,"user by-session,user by-session,user by-session,user by-session,user,user,user,user,user","12:52:10,12:52:10,12:52:10,12:52:26,12:52:51,12:54:36,12:54:37,12:54:37,12:54:55","N,N,N,L,N,N,N,N,N"
2016-02-25T12:51:42.672-0500,9,wish,77ae1fdc153196c6c7a5b26,MOBILE,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user,user,user","12:51:42,12:51:43,12:51:44,12:52:13,12:52:16,12:52:55,12:53:17,12:53:18,12:53:18","N,N,N,L,N,C,N,N,N"
2016-02-25T12:45:08.361-0500,3,wish,77ae1fdc153196c6c7a6170,MOBILE,"user by-session,user by-session,user by-session","12:45:08,12:45:08,12:45:09","N,N,N"
2016-02-25T12:34:31.956-0500,4,wish,11020e6f152bb6725356fad,DESKTOP,"user by-session,user by-session,user by-session,user by-session","12:34:31,12:34:32,12:34:32,12:34:44","N,N,N,L"
2016-02-25T12:33:59.522-0500,4,wish,2a6ea72c153196fe2757f20,DESKTOP,"user by-session,user by-session,user by-session,user by-session","12:33:59,12:33:59,12:34:00,12:34:11","N,N,N,N"
2016-02-25T12:32:10.830-0500,3,wish,2a6ea72c153196fe2757a9b,DESKTOP,"user by-session,user by-session,user by-session","12:32:10,12:32:10,12:32:11","N,N,N"
2016-02-25T12:31:07.656-0500,3,wish,77ae1fdc153196c6c7a7a3c,DESKTOP,"user by-session,user by-session,user by-session","12:31:07,12:31:07,12:31:08","N,N,N"
2016-02-25T12:29:16.427-0500,4,wish,77ae1fdc153196c6c7a73c3,TABLET,"user by-session,user by-session,user by-session,user by-session","12:29:16,12:29:16,12:29:17,12:29:36","N,N,N,N"
2016-02-25T12:23:06.802-0500,4,wish,2a6ea72c1531822d12f7bc5,DESKTOP,"user by-session,user by-session,user by-session,user by-session","12:23:06,12:23:07,12:23:07,12:23:47","N,N,N,C"
2016-02-25T12:21:24.845-0500,3,wish,34c6eba61531466b7ec74b5,DESKTOP,"user by-session,user by-session,user by-session","12:21:24,12:21:25,12:21:27","N,N,N"
2016-02-25T12:12:48.402-0500,3,wish,77ae1fdc1531819a4be7ec3,MOBILE,"user by-session,user by-session,user by-session","12:12:48,12:12:48,12:12:50","N,N,N"
2016-02-25T12:11:16.212-0500,7,wish,2a6ea72c1531822d12f6761,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user,user,user","12:11:16,12:11:16,12:11:16,12:11:36,12:13:20,12:14:09,12:15:04","N,N,N,C,N,N,N"
2016-02-25T12:06:53.282-0500,3,wish,2a6ea72c1531822d12f71fa,DESKTOP,"user by-session,user by-session,user by-session","12:06:53,12:06:53,12:06:57","N,N,N"
2016-02-25T12:03:30.258-0500,7,wish,2a6ea72c1531822d12f6e49,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user,user,user","12:03:30,12:03:30,12:03:30,12:03:37,12:04:08,12:05:16,12:05:17","N,N,N,L,N,N,N"
2016-02-25T12:02:08.896-0500,8,wish,2a6ea72c1531822d12f6e49,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session","12:02:08,12:02:08,12:02:09,12:02:19,12:02:21,12:03:26,12:03:27,12:03:27","N,N,N,L,N,N,N,N"
2016-02-25T11:56:53.166-0500,4,wish,6c73bd0d152ffdb2f9e5292,DESKTOP,"user by-session,user by-session,user by-session,user by-session","11:56:53,11:56:53,11:56:53,11:57:18","N,N,N,L"
2016-02-25T11:56:36.034-0500,9,wish,2a6ea72c1531822d12f6081,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user,user,user,user,user","11:56:36,11:56:36,11:56:37,11:57:12,11:58:16,11:58:25,11:59:05,11:59:42,12:00:07","N,N,N,C,N,N,N,N,N"
2016-02-25T11:50:24.777-0500,5,wish,77ae1fdc1531819a4be661c,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session","11:50:24,11:50:30,11:50:31,11:50:32,11:51:02","N,N,N,N,C"
2016-02-25T11:50:09.675-0500,6,wish,2a6ea72c1531822d12f6506,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session","11:50:09,11:50:09,11:50:10,11:50:19,11:50:22,11:50:26","N,N,N,L,N,L"
2016-02-25T11:43:52.046-0500,3,wish,7600a6ad14f4a92939c5772,DESKTOP,"user by-session,user by-session,user by-session","11:43:52,11:43:53,11:43:55","N,N,N"
2016-02-25T11:42:44.398-0500,3,wish,77ae1fdc1531819a4be5f2e,DESKTOP,"user by-session,user by-session,user by-session","11:42:44,11:42:44,11:42:45","N,N,N"
2016-02-25T11:42:22.525-0500,4,wish,2a6ea72c1531822d12f1e35,DESKTOP,"user by-session,user by-session,user by-session,user by-session","11:42:22,11:42:22,11:42:23,11:42:58","N,N,N,C"
2016-02-25T11:42:00.255-0500,8,wish,2a6ea72c1531822d12f5a14,TABLET,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user,user","11:42:00,11:42:00,11:42:01,11:42:25,11:42:28,11:43:03,11:43:26,11:43:28","N,N,N,L,N,C,N,N"
2016-02-25T11:40:48.549-0500,3,wish,77ae1fdc1531819a4be571d,DESKTOP,"user by-session,user by-session,user by-session","11:40:48,11:40:48,11:40:49","N,N,N"
2016-02-25T11:40:30.764-0500,3,wish,77ae1fdc1531819a4be4a84,DESKTOP,"user by-session,user by-session,user by-session","11:40:30,11:40:30,11:40:31","N,N,N"
2016-02-25T11:39:29.272-0500,3,wish,2a6ea72c1531822d12f59c6,TABLET,"user by-session,user by-session,user by-session","11:39:29,11:39:29,11:39:30","N,N,N"
2016-02-25T11:33:18.964-0500,4,wish,6746b91c152b64473c02d7f,DESKTOP,"user by-session,user by-session,user by-session,user by-session","11:33:18,11:33:19,11:33:20,11:34:25","N,N,N,C"
2016-02-25T11:32:52.825-0500,6,wish,2a6ea72c1531822d12f456b,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session","11:32:52,11:32:52,11:32:53,11:33:12,11:33:13,11:33:37","N,N,N,C,N,C"
2016-02-25T11:31:01.263-0500,7,wish,2a6ea72c1531822d12f46b5,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user,user,user","11:31:01,11:31:01,11:31:02,11:31:34,11:31:58,11:31:59,11:32:22","N,N,N,C,N,N,N"
2016-02-25T11:30:37.541-0500,3,wish,77ae1fdc1531819a4be537d,DESKTOP,"user by-session,user by-session,user by-session","11:30:37,11:30:37,11:30:38","N,N,N"
2016-02-25T11:30:17.858-0500,5,wish,77ae1fdc1531819a4be4cd0,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user","11:30:17,11:30:17,11:30:18,11:30:36,11:30:48","N,N,N,C,N"
2016-02-25T11:29:16.720-0500,3,wish,2a6ea72c1531822d12f4b85,MOBILE,"user by-session,user by-session,user by-session","11:29:16,11:29:16,11:29:17","N,N,N"
2016-02-25T11:27:18.593-0500,6,wish,77ae1fdc1531819a4be490f,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session","11:27:18,11:27:18,11:27:21,11:27:40,11:27:54,11:28:27","N,N,N,N,N,N"
2016-02-25T11:26:25.262-0500,4,wish,1ee29de5152eb339fd83bb6,DESKTOP,"user by-session,user by-session,user by-session,user by-session","11:26:25,11:26:25,11:26:25,11:26:39","N,N,N,N"
2016-02-25T11:24:19.932-0500,3,wish,77ae1fdc1531819a4be4861,DESKTOP,"user by-session,user by-session,user by-session","11:24:19,11:24:20,11:24:20","N,N,N"
2016-02-25T11:23:43.452-0500,5,wish,77ae1fdc1531819a4be4951,MOBILE,"user by-session,user by-session,user by-session,user by-session,user","11:23:43,11:23:43,11:23:43,11:24:36,11:25:02","N,N,N,C,N"
2016-02-25T11:19:00.511-0500,3,wish,3bf9407314eaaf4c6d33968,TABLET,"user by-session,user by-session,user by-session","11:19:00,11:19:00,11:19:02","N,N,N"
2016-02-25T11:15:50.273-0500,9,wish,c3e9230152c096a8a729f5,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user,user,user","11:15:50,11:15:50,11:15:50,11:16:09,11:16:12,11:16:31,11:16:41,11:16:43,11:16:43","N,N,N,L,N,C,N,N,N"
2016-02-25T11:15:47.103-0500,3,wish,2a6ea72c1531822d12f3cf2,DESKTOP,"user by-session,user by-session,user by-session","11:15:47,11:15:47,11:15:47","N,N,N"
2016-02-25T11:06:42.573-0500,6,wish,6b96e043152701ede466399,TABLET,"user by-session,user by-session,user by-session,user by-session,user,user","11:06:42,11:06:42,11:06:43,11:07:15,11:07:37,11:07:37","N,N,N,C,N,N"
2016-02-25T11:06:34.675-0500,5,wish,2a6ea72c1531822d12f33be,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user","11:06:34,11:06:34,11:06:35,11:07:00,11:07:08","N,N,N,C,N"
2016-02-25T11:04:12.478-0500,3,wish,6b96e043152701ede466399,TABLET,"user by-session,user by-session,user by-session","11:04:12,11:04:13,11:04:15","N,N,N"
2016-02-25T11:01:35.259-0500,6,wish,77ae1fdc1531819a4be30af,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session","11:01:35,11:01:35,11:01:35,11:02:18,11:02:18,11:02:34","N,N,N,C,N,C"
2016-02-25T10:44:18.355-0500,3,wish,77ae1fdc1531819a4be256b,MOBILE,"user by-session,user by-session,user by-session","10:44:18,10:44:18,10:44:18","N,N,N"
2016-02-25T10:42:46.834-0500,9,wish,2a6ea72c1531822d12fa0d,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user","10:42:46,10:42:46,10:42:47,10:42:53,10:42:54,10:43:07,10:43:09,10:43:28,10:43:52","N,N,N,L,N,L,N,C,N"
2016-02-25T10:39:31.994-0500,3,wish,77ae1fdc1531819a4be2077,DESKTOP,"user by-session,user by-session,user by-session","10:39:31,10:39:32,10:39:32","N,N,N"
2016-02-25T10:38:59.180-0500,4,wish,2a6ea72c1531822d12f1999,MOBILE,"user by-session,user by-session,user by-session,user by-session","10:38:59,10:38:59,10:38:59,10:42:37","N,N,N,C"
2016-02-25T10:38:01.121-0500,3,wish,62cba17a14dfbd1919a2a5b,DESKTOP,"user by-session,user by-session,user by-session","10:38:01,10:38:01,10:38:02","N,N,N"
2016-02-25T10:37:38.260-0500,3,wish,77ae1fdc1531819a4bebe5,DESKTOP,"user by-session,user by-session,user by-session","10:37:38,10:37:38,10:37:39","N,N,N"
2016-02-25T10:36:57.656-0500,5,wish,3d19d6ed15310358f33734e,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user","10:36:57,10:36:57,10:36:57,10:37:15,10:37:44","N,N,N,C,N"
2016-02-25T10:33:42.705-0500,5,wish,2a6ea72c1531822d12f1543,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user","10:33:42,10:33:42,10:33:43,10:34:02,10:37:06","N,N,N,C,N"
2016-02-25T10:31:47.581-0500,6,wish,2a6ea72c1531822d12f14b8,MOBILE,"user by-session,user by-session,user by-session,user by-session,user,user","10:31:47,10:31:47,10:31:47,10:32:20,10:32:28,10:33:31","N,N,N,C,N,N"
2016-02-25T10:30:15.854-0500,5,wish,77ae1fdc1531819a4be1191,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user","10:30:15,10:30:16,10:30:16,10:30:41,10:30:53","N,N,N,C,N"
2016-02-25T10:28:11.566-0500,6,wish,2a6ea72c1531822d12fe80,TABLET,"user by-session,user by-session,user by-session,user by-session,user,user","10:28:11,10:28:11,10:28:12,10:29:05,10:29:56,10:30:28","N,N,N,C,N,N"
2016-02-25T10:27:00.562-0500,10,wish,77ae1fdc1531819a4becb,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user,user,user,user,user,user","10:27:00,10:27:01,10:27:01,10:27:15,10:27:23,10:27:33,10:27:48,10:27:57,10:28:10,10:29:11","N,N,N,L,N,N,N,N,N,N"
2016-02-25T10:26:15.567-0500,3,wish,2a6ea72c1531822d12fc38,MOBILE,"user by-session,user by-session,user by-session","10:26:15,10:26:15,10:26:16","N,N,N"
2016-02-25T10:24:22.423-0500,6,wish,77ae1fdc1531819a4bedd4,MOBILE,"user by-session,user by-session,user by-session,user by-session,user,user","10:24:22,10:24:22,10:24:22,10:25:50,10:26:12,10:26:17","N,N,N,C,N,N"
2016-02-25T10:16:32.849-0500,5,wish,2a6ea72c1531822d12f1386,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session","10:16:32,10:16:32,10:16:33,10:17:55,10:19:33","N,N,N,N,N"
2016-02-25T10:13:45.254-0500,3,wish,3eb3467f1530a0931ab3129,MOBILE,"user by-session,user by-session,user by-session","10:13:45,10:13:45,10:13:46","N,N,N"
2016-02-25T10:09:24.597-0500,4,wish,2a6ea72c1531822d12f98b,TABLET,"user by-session,user by-session,user by-session,user by-session","10:09:24,10:09:24,10:09:25,10:10:13","N,N,N,C"
2016-02-25T10:06:29.957-0500,8,wish,10754405151cc92f00445f3,MOBILE,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user,user","10:06:29,10:06:30,10:06:30,10:07:10,10:07:13,10:08:32,10:09:43,10:11:05","N,N,N,L,N,C,N,N"
2016-02-25T10:02:15.114-0500,5,wish,2a6ea72c1531822d12f92d,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user","10:02:15,10:02:15,10:02:15,10:02:40,10:03:16","N,N,N,C,N"
